635	1.2340E-001	1.3020E+001	1.6067E-002
640	1.1795E-001	1.2710E+001	1.4991E-002
645	1.1201E-001	1.2810E+001	1.4348E-002
650	1.0705E-001	1.2920E+001	1.3830E-002
655	1.0208E-001	1.3000E+001	1.3271E-002
660	9.7250E-002	1.2900E+001	1.2545E-002
665	9.2752E-002	1.2950E+001	1.2011E-002
670	8.8508E-002	1.3020E+001	1.1524E-002
675	8.4488E-002	1.3070E+001	1.1043E-002
680	8.0619E-002	1.3110E+001	1.0569E-002
685	7.6910E-002	1.3150E+001	1.0114E-002
690	7.3490E-002	1.3230E+001	9.7227E-003
695	7.0181E-002	1.3270E+001	9.3130E-003
700	6.7048E-002	1.3340E+001	8.9441E-003
705	6.4143E-002	1.3360E+001	8.5695E-003
710	6.1294E-002	1.3390E+001	8.2073E-003
715	5.8568E-002	1.3470E+001	7.8891E-003
720	5.6075E-002	1.3500E+001	7.5702E-003
725	5.3644E-002	1.3580E+001	7.2848E-003
730	5.1322E-002	1.3570E+001	6.9644E-003
735	4.9100E-002	1.3630E+001	6.6923E-003
740	4.7080E-002	1.3690E+001	6.4453E-003
745	4.5061E-002	1.3680E+001	6.1643E-003
750	4.3142E-002	1.3750E+001	5.9320E-003
755	4.1345E-002	1.3780E+001	5.6973E-003
760	3.9626E-002	1.3850E+001	5.4883E-003
765	3.7904E-002	1.3850E+001	5.2496E-003
770	3.6386E-002	1.3930E+001	5.0685E-003
775	3.4880E-002	1.3960E+001	4.8692E-003
780	3.3467E-002	1.4030E+001	4.6954E-003
785	3.2055E-002	1.4040E+001	4.5005E-003
790	3.0737E-002	1.4120E+001	4.3401E-003
795	2.9535E-002	1.4140E+001	4.1762E-003
800	2.8334E-002	1.4170E+001	4.0149E-003
805	2.7221E-002	1.4240E+001	3.8762E-003
810	2.6123E-002	1.4290E+001	3.7330E-003
815	2.5111E-002	1.4360E+001	3.6059E-003
820	2.4110E-002	1.4380E+001	3.4670E-003
825	2.3087E-002	1.4440E+001	3.3337E-003
830	2.2183E-002	1.4480E+001	3.2122E-003
835	2.1377E-002	1.4550E+001	3.1103E-003
840	2.0472E-002	1.4610E+001	2.9909E-003
845	1.9765E-002	1.4660E+001	2.8976E-003
850	1.8961E-002	1.4700E+001	2.7873E-003
855	1.8252E-002	1.4760E+001	2.6939E-003
860	1.7551E-002	1.4790E+001	2.5958E-003
865	1.6834E-002	1.4850E+001	2.4998E-003
870	1.6231E-002	1.4880E+001	2.4152E-003
875	1.5625E-002	1.4960E+001	2.3375E-003
880	1.5014E-002	1.5040E+001	2.2582E-003
885	1.4411E-002	1.5060E+001	2.1703E-003
890	1.3898E-002	1.5100E+001	2.0986E-003
895	1.3396E-002	1.5130E+001	2.0268E-003
900	1.2890E-002	1.5200E+001	1.9592E-003
905	1.2384E-002	1.5300E+001	1.8948E-003
910	1.1984E-002	1.5310E+001	1.8347E-003
915	1.1471E-002	1.5370E+001	1.7631E-003
920	1.1069E-002	1.5410E+001	1.7057E-003
925	1.0663E-002	1.5480E+001	1.6506E-003
930	1.0263E-002	1.5530E+001	1.5938E-003
935	9.8874E-003	1.5610E+001	1.5434E-003
940	9.5214E-003	1.5610E+001	1.4863E-003
945	9.1664E-003	1.5680E+001	1.4373E-003
950	8.8347E-003	1.5720E+001	1.3888E-003
955	8.5107E-003	1.5810E+001	1.3455E-003
960	8.2088E-003	1.5840E+001	1.3003E-003
965	7.9140E-003	1.5920E+001	1.2599E-003
970	7.6311E-003	1.5970E+001	1.2187E-003
975	7.3566E-003	1.6050E+001	1.1807E-003
980	7.1032E-003	1.6060E+001	1.1408E-003
985	6.8487E-003	1.6140E+001	1.1054E-003
990	6.6070E-003	1.6180E+001	1.0690E-003
995	6.3755E-003	1.6220E+001	1.0341E-003
1000	6.1513E-003	1.6300E+001	1.0027E-003
1005	5.9377E-003	1.6370E+001	9.7199E-004
1010	5.7245E-003	1.6390E+001	9.3825E-004
1015	5.5309E-003	1.6460E+001	9.1039E-004
1020	5.3397E-003	1.6500E+001	8.8105E-004
1025	5.1462E-003	1.6580E+001	8.5324E-004
1030	4.9724E-003	1.6580E+001	8.2442E-004
1035	4.7991E-003	1.6660E+001	7.9952E-004
1040	4.6381E-003	1.6690E+001	7.7409E-004
1045	4.4754E-003	1.6710E+001	7.4783E-004
1050	4.3226E-003	1.6790E+001	7.2577E-004
1055	4.1798E-003	1.6860E+001	7.0472E-004
1060	4.0389E-003	1.6900E+001	6.8257E-004
1065	3.8962E-003	1.6980E+001	6.6157E-004
1070	3.7634E-003	1.6980E+001	6.3903E-004
1075	3.6417E-003	1.7060E+001	6.2128E-004
1080	3.5209E-003	1.7090E+001	6.0173E-004
1085	3.3981E-003	1.7190E+001	5.8414E-004
1090	3.2870E-003	1.7230E+001	5.6634E-004
1095	3.1763E-003	1.7260E+001	5.4823E-004
1100	3.0741E-003	1.7340E+001	5.3305E-004
1105	2.9738E-003	1.7380E+001	5.1684E-004
1110	2.8715E-003	1.7470E+001	5.0165E-004
1115	2.7808E-003	1.7510E+001	4.8691E-004
1120	2.6887E-003	1.7590E+001	4.7295E-004
1125	2.6082E-003	1.7610E+001	4.5931E-004
1130	2.5153E-003	1.7680E+001	4.4470E-004
1135	2.4348E-003	1.7710E+001	4.3121E-004
1140	2.3630E-003	1.7800E+001	4.2061E-004
1145	2.2819E-003	1.7850E+001	4.0732E-004
1150	2.2105E-003	1.7930E+001	3.9634E-004
1155	2.1391E-003	1.8030E+001	3.8567E-004
1160	2.0685E-003	1.8050E+001	3.7336E-004
1165	2.0063E-003	1.8100E+001	3.6314E-004
1170	1.9457E-003	1.8120E+001	3.5256E-004
1175	1.8741E-003	1.8210E+001	3.4127E-004
1180	1.8227E-003	1.8310E+001	3.3373E-004
1185	1.7621E-003	1.8340E+001	3.2317E-004
1190	1.7001E-003	1.8410E+001	3.1298E-004
1195	1.6497E-003	1.8440E+001	3.0420E-004
1200	1.5984E-003	1.8520E+001	2.9603E-004
1205	1.5472E-003	1.8600E+001	2.8778E-004
1210	1.4966E-003	1.8650E+001	2.7911E-004
1215	1.4554E-003	1.8730E+001	2.7260E-004
1220	1.4029E-003	1.8880E+001	2.6486E-004
1225	1.3616E-003	1.8990E+001	2.5856E-004
1230	1.3127E-003	1.8880E+001	2.4784E-004
1235	1.2717E-003	1.8960E+001	2.4111E-004
1240	1.2307E-003	1.9050E+001	2.3444E-004
1245	1.1999E-003	1.9140E+001	2.2967E-004
1250	1.1583E-003	1.9300E+001	2.2355E-004
1255	1.1269E-003	1.9440E+001	2.1908E-004
1260	1.0872E-003	1.9410E+001	2.1102E-004
1265	1.0552E-003	1.9640E+001	2.0724E-004
1270	1.0224E-003	1.9630E+001	2.0070E-004
1275	9.9129E-004	1.9760E+001	1.9588E-004
1280	9.6101E-004	1.9790E+001	1.9018E-004
1285	9.3239E-004	1.9870E+001	1.8527E-004
1290	9.0340E-004	1.9990E+001	1.8059E-004
1295	8.7696E-004	2.0080E+001	1.7609E-004
1300	8.5035E-004	2.0160E+001	1.7143E-004
1305	8.2443E-004	2.0290E+001	1.6728E-004
1310	7.9983E-004	2.0370E+001	1.6293E-004
1315	7.7522E-004	2.0460E+001	1.5861E-004
1320	7.5137E-004	2.0590E+001	1.5471E-004
1325	7.2891E-004	2.0690E+001	1.5081E-004
1330	7.0687E-004	2.0780E+001	1.4689E-004
1335	6.8537E-004	2.0860E+001	1.4297E-004
1340	6.6465E-004	2.0990E+001	1.3951E-004
1345	6.4480E-004	2.1150E+001	1.3638E-004
1350	6.2516E-004	2.1280E+001	1.3303E-004
1355	6.0680E-004	2.1350E+001	1.2955E-004
1360	5.8851E-004	2.1440E+001	1.2618E-004
1365	5.7051E-004	2.1660E+001	1.2357E-004
1370	5.5338E-004	2.1600E+001	1.1953E-004
1375	5.3665E-004	2.1780E+001	1.1688E-004
1380	5.2140E-004	2.1840E+001	1.1387E-004
1385	5.0501E-004	2.1970E+001	1.1095E-004
1390	4.9035E-004	2.2140E+001	1.0856E-004
1395	4.7616E-004	2.2200E+001	1.0571E-004
1400	4.6194E-004	2.2270E+001	1.0287E-004
1405	4.4817E-004	2.2490E+001	1.0079E-004
1410	4.3508E-004	2.2560E+001	9.8154E-005
1415	4.2297E-004	2.2610E+001	9.5633E-005
1420	4.1038E-004	2.2800E+001	9.3567E-005
1425	3.9811E-004	2.2890E+001	9.1126E-005
1430	3.8679E-004	2.3130E+001	8.9465E-005
1435	3.7572E-004	2.3170E+001	8.7055E-005
1440	3.6462E-004	2.3220E+001	8.4664E-005
1445	3.5397E-004	2.3460E+001	8.3040E-005
1450	3.4392E-004	2.3490E+001	8.0788E-005
1455	3.3389E-004	2.3550E+001	7.8630E-005
1460	3.2434E-004	2.3770E+001	7.7097E-005
1465	3.1530E-004	2.3800E+001	7.5041E-005
1470	3.0583E-004	2.4010E+001	7.3430E-005
1475	2.9681E-004	2.4030E+001	7.1324E-005
1480	2.8815E-004	2.3920E+001	6.8925E-005
1485	2.7971E-004	2.4130E+001	6.7494E-005
1490	2.7172E-004	2.4130E+001	6.5567E-005
1495	2.6428E-004	2.4350E+001	6.4351E-005
1500	2.5625E-004	2.4370E+001	6.2448E-005
1505	2.4885E-004	2.4580E+001	6.1168E-005
1510	2.4184E-004	2.4620E+001	5.9542E-005
1515	2.3444E-004	2.4840E+001	5.8234E-005
1520	2.2737E-004	2.4890E+001	5.6593E-005
1525	2.2105E-004	2.5090E+001	5.5460E-005
1530	2.1443E-004	2.4870E+001	5.3329E-005
1535	2.0809E-004	2.5100E+001	5.2231E-005
1540	2.0175E-004	2.5320E+001	5.1083E-005
1545	1.9640E-004	2.5560E+001	5.0200E-005
1550	1.9047E-004	2.5520E+001	4.8609E-005
1555	1.8519E-004	2.5730E+001	4.7649E-005
1560	1.7926E-004	2.5690E+001	4.6053E-005
1565	1.7402E-004	2.5910E+001	4.5089E-005
1570	1.6918E-004	2.5810E+001	4.3664E-005
1575	1.6386E-004	2.6060E+001	4.2702E-005
1580	1.5958E-004	2.6300E+001	4.1970E-005
1585	1.5472E-004	2.6200E+001	4.0536E-005
1590	1.5051E-004	2.6410E+001	3.9749E-005
1595	1.4563E-004	2.6310E+001	3.8314E-005
1600	1.4138E-004	2.6530E+001	3.7509E-005
1605	1.3713E-004	2.6740E+001	3.6669E-005
1610	1.3219E-004	2.6670E+001	3.5254E-005
1615	1.2793E-004	2.6910E+001	3.4426E-005
1620	1.2409E-004	2.6770E+001	3.3218E-005
1625	1.1982E-004	2.7050E+001	3.2411E-005
1630	1.1604E-004	2.6810E+001	3.1111E-005
1635	1.1277E-004	2.7130E+001	3.0594E-005
1640	1.0894E-004	2.6940E+001	2.9347E-005
1645	1.0575E-004	2.7180E+001	2.8742E-005
1650	1.0269E-004	2.7290E+001	2.8025E-005
1655	1.0011E-004	2.7440E+001	2.7471E-005
1660	9.7576E-005	2.7540E+001	2.6873E-005
1665	9.5206E-005	2.7690E+001	2.6363E-005
1670	9.2986E-005	2.7790E+001	2.5841E-005
1675	9.0829E-005	2.7930E+001	2.5368E-005
1680	8.8743E-005	2.8150E+001	2.4981E-005
1685	8.6662E-005	2.8350E+001	2.4569E-005
1690	8.4654E-005	2.8440E+001	2.4075E-005
1695	8.2710E-005	2.8590E+001	2.3647E-005
1700	8.0777E-005	2.8750E+001	2.3224E-005
1705	7.8666E-005	2.8820E+001	2.2672E-005
1710	7.6572E-005	2.9030E+001	2.2229E-005
1715	7.4599E-005	2.9120E+001	2.1723E-005
1720	7.2520E-005	2.9300E+001	2.1248E-005
1725	7.0519E-005	2.9370E+001	2.0711E-005
1730	6.8571E-005	2.9500E+001	2.0229E-005
1735	6.6730E-005	2.9620E+001	1.9765E-005
1740	6.4918E-005	2.9770E+001	1.9326E-005
1745	6.3095E-005	2.9850E+001	1.8834E-005
1750	6.1364E-005	2.9980E+001	1.8397E-005
1755	5.9730E-005	3.0090E+001	1.7973E-005
1760	5.8075E-005	3.0260E+001	1.7574E-005
1765	5.6548E-005	3.0370E+001	1.7174E-005
1770	5.5000E-005	3.0520E+001	1.6786E-005
1775	5.3569E-005	3.0670E+001	1.6429E-005
1780	5.2083E-005	3.0680E+001	1.5979E-005
1785	5.0708E-005	3.0920E+001	1.5679E-005
1790	4.9395E-005	3.1000E+001	1.5312E-005
1795	4.8064E-005	3.1140E+001	1.4967E-005
1800	4.6749E-005	3.1230E+001	1.4600E-005
1805	4.5506E-005	3.1430E+001	1.4302E-005
1810	4.4284E-005	3.1550E+001	1.3971E-005
1815	4.3074E-005	3.1630E+001	1.3624E-005
1820	4.1995E-005	3.1720E+001	1.3321E-005
1825	4.0853E-005	3.1900E+001	1.3032E-005
1830	3.9756E-005	3.1970E+001	1.2710E-005
1835	3.8704E-005	3.2200E+001	1.2463E-005
1840	3.7601E-005	3.2270E+001	1.2134E-005
1845	3.6691E-005	3.2450E+001	1.1906E-005
1850	3.5700E-005	3.2500E+001	1.1602E-005
1855	3.4769E-005	3.2680E+001	1.1362E-005
1860	3.3853E-005	3.2890E+001	1.1134E-005
1865	3.2964E-005	3.2900E+001	1.0845E-005
1870	3.2068E-005	3.2960E+001	1.0570E-005
1875	3.1258E-005	3.3150E+001	1.0362E-005
1880	3.0434E-005	3.3310E+001	1.0138E-005
1885	2.9652E-005	3.3290E+001	9.8710E-006
1890	2.8895E-005	3.3630E+001	9.7175E-006
1895	2.8115E-005	3.3680E+001	9.4690E-006
1900	2.7397E-005	3.3820E+001	9.2658E-006
1905	2.6680E-005	3.3970E+001	9.0631E-006
1910	2.5994E-005	3.3950E+001	8.8250E-006
1915	2.5278E-005	3.4110E+001	8.6225E-006
1920	2.4660E-005	3.4270E+001	8.4509E-006
1925	2.3993E-005	3.4230E+001	8.2129E-006
1930	2.3374E-005	3.4390E+001	8.0382E-006
1935	2.2762E-005	3.4510E+001	7.8553E-006
1940	2.2145E-005	3.4690E+001	7.6822E-006
1945	2.1592E-005	3.5080E+001	7.5746E-006
1950	2.1023E-005	3.4940E+001	7.3455E-006
1955	2.0521E-005	3.5020E+001	7.1865E-006
1960	1.9900E-005	3.5210E+001	7.0066E-006
1965	1.9408E-005	3.5330E+001	6.8568E-006
1970	1.8897E-005	3.5460E+001	6.7010E-006
1975	1.8461E-005	3.5790E+001	6.6073E-006
1980	1.7956E-005	3.5890E+001	6.4445E-006
1985	1.7567E-005	3.5990E+001	6.3225E-006
1990	1.7061E-005	3.6100E+001	6.1591E-006
1995	1.6623E-005	3.6470E+001	6.0623E-006
2000	1.6236E-005	3.6530E+001	5.9308E-006
